name,combination,weights,cagr,risk
x540,"('XVV', 'IHAK', 'QUAL')","[0.2, 0.6, 0.2]",11.938146596463328,40.909090909090914
x541,"('XVV', 'IHAK', 'QUAL')","[0.4, 0.2, 0.4]",13.120706234126157,34.090909090909086
x542,"('XVV', 'IHAK', 'QUAL')","[0.4, 0.4, 0.2]",12.232649709776178,38.63636363636363
x543,"('XVV', 'IHAK', 'QUAL')","[0.6, 0.2, 0.2]",12.525106354262782,38.63636363636363
x544,"('XVV', 'IHAK', 'SUSL')","[0.2, 0.2, 0.6]",12.458488478936026,38.63636363636363
x545,"('XVV', 'IHAK', 'SUSL')","[0.2, 0.4, 0.4]",11.985910524014344,38.63636363636363
x546,"('XVV', 'IHAK', 'SUSL')","[0.2, 0.6, 0.2]",11.507953854683928,43.18181818181818
x547,"('XVV', 'IHAK', 'SUSL')","[0.4, 0.2, 0.4]",12.2800804009197,38.63636363636363
x548,"('XVV', 'IHAK', 'SUSL')","[0.4, 0.4, 0.2]",11.805481751022185,40.909090909090914
x549,"('XVV', 'IHAK', 'SUSL')","[0.6, 0.2, 0.2]",12.100913149941285,38.63636363636363
x550,"('XVV', 'IHAK', 'DSI')","[0.2, 0.2, 0.6]",11.947593121719823,38.63636363636363
x551,"('XVV', 'IHAK', 'DSI')","[0.2, 0.4, 0.4]",11.642143798858552,38.63636363636363
x552,"('XVV', 'IHAK', 'DSI')","[0.2, 0.6, 0.2]",11.334449540883096,43.18181818181818
x553,"('XVV', 'IHAK', 'DSI')","[0.4, 0.2, 0.4]",11.938723625404801,38.63636363636363
x554,"('XVV', 'IHAK', 'DSI')","[0.4, 0.4, 0.2]",11.633209434324154,40.909090909090914
x555,"('XVV', 'IHAK', 'DSI')","[0.6, 0.2, 0.2]",11.929852254621576,38.63636363636363
x556,"('XVV', 'IHAK', 'MTUM')","[0.2, 0.2, 0.6]",8.538119673644019,40.909090909090914
x557,"('XVV', 'IHAK', 'MTUM')","[0.2, 0.4, 0.4]",9.383718785726591,43.18181818181818
x558,"('XVV', 'IHAK', 'MTUM')","[0.2, 0.6, 0.2]",10.2122366841358,43.18181818181818
x559,"('XVV', 'IHAK', 'MTUM')","[0.4, 0.2, 0.4]",9.696824065824906,40.909090909090914
x560,"('XVV', 'IHAK', 'MTUM')","[0.4, 0.4, 0.2]",10.519136345785851,40.909090909090914
x561,"('XVV', 'IHAK', 'MTUM')","[0.6, 0.2, 0.2]",10.823780082455325,38.63636363636363
x562,"('XVV', 'QUAL', 'SUSL')","[0.2, 0.2, 0.6]",13.341864857414532,34.090909090909086
x563,"('XVV', 'QUAL', 'SUSL')","[0.2, 0.4, 0.4]",13.753867527429907,34.090909090909086
x564,"('XVV', 'QUAL', 'SUSL')","[0.2, 0.6, 0.2]",14.161928927757138,34.090909090909086
x565,"('XVV', 'QUAL', 'SUSL')","[0.4, 0.2, 0.4]",13.16715120648404,36.36363636363637
x566,"('XVV', 'QUAL', 'SUSL')","[0.4, 0.4, 0.2]",13.580840942932081,34.090909090909086
x567,"('XVV', 'QUAL', 'SUSL')","[0.6, 0.2, 0.2]",12.991715292876972,36.36363636363637
x568,"('XVV', 'QUAL', 'DSI')","[0.2, 0.2, 0.6]",12.841605283373925,36.36363636363637
x569,"('XVV', 'QUAL', 'DSI')","[0.2, 0.4, 0.4]",13.424240049820568,34.090909090909086
x570,"('XVV', 'QUAL', 'DSI')","[0.2, 0.6, 0.2]",13.999001405126998,34.090909090909086
x571,"('XVV', 'QUAL', 'DSI')","[0.4, 0.2, 0.4]",12.832921966460065,36.36363636363637
x572,"('XVV', 'QUAL', 'DSI')","[0.4, 0.4, 0.2]",13.415675185415687,34.090909090909086
x573,"('XVV', 'QUAL', 'DSI')","[0.6, 0.2, 0.2]",12.82423686719476,36.36363636363637
x574,"('XVV', 'QUAL', 'MTUM')","[0.2, 0.2, 0.6]",9.507770949296201,36.36363636363637
x575,"('XVV', 'QUAL', 'MTUM')","[0.2, 0.4, 0.4]",11.262596617590637,34.090909090909086
x576,"('XVV', 'QUAL', 'MTUM')","[0.2, 0.6, 0.2]",12.946572700077752,34.090909090909086
x577,"('XVV', 'QUAL', 'MTUM')","[0.4, 0.2, 0.4]",10.639825777080535,36.36363636363637
x578,"('XVV', 'QUAL', 'MTUM')","[0.4, 0.4, 0.2]",12.34849700882168,34.090909090909086
x579,"('XVV', 'QUAL', 'MTUM')","[0.6, 0.2, 0.2]",11.741808581676082,36.36363636363637
x580,"('XVV', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",12.420599223540663,36.36363636363637
x581,"('XVV', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",12.589681550542231,36.36363636363637
x582,"('XVV', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",12.758089454780897,36.36363636363637
x583,"('XVV', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",12.411828907842825,36.36363636363637
x584,"('XVV', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",12.58094631825002,36.36363636363637
x585,"('XVV', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",12.403056767083331,36.36363636363637
x586,"('XVV', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",9.051447692679204,40.909090909090914
x587,"('XVV', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",10.383459539758078,38.63636363636363
x588,"('XVV', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",11.67393673870285,36.36363636363637
x589,"('XVV', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",10.195939256246556,36.36363636363637
x590,"('XVV', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",11.492156680970256,36.36363636363637
x591,"('XVV', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",11.309582823597752,36.36363636363637
x592,"('XVV', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",8.867291812541488,40.909090909090914
x593,"('XVV', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",10.026143527027997,36.36363636363637
x594,"('XVV', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",11.153331382628107,36.36363636363637
x595,"('XVV', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",10.01685488376156,36.36363636363637
x596,"('XVV', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",11.14429184444079,36.36363636363637
x597,"('XVV', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",11.13525034529561,36.36363636363637
x598,"('IHAK', 'QUAL', 'SUSL')","[0.2, 0.2, 0.6]",13.422961062445538,35.59322033898305
x599,"('IHAK', 'QUAL', 'SUSL')","[0.2, 0.4, 0.4]",13.86732472097798,37.28813559322034
x600,"('IHAK', 'QUAL', 'SUSL')","[0.2, 0.6, 0.2]",14.304998438490646,35.59322033898305
x601,"('IHAK', 'QUAL', 'SUSL')","[0.4, 0.2, 0.4]",13.59032644864062,35.59322033898305
x602,"('IHAK', 'QUAL', 'SUSL')","[0.4, 0.4, 0.2]",14.03215554834658,38.983050847457626
x603,"('IHAK', 'QUAL', 'SUSL')","[0.6, 0.2, 0.2]",13.756731528573841,42.3728813559322
x604,"('IHAK', 'QUAL', 'DSI')","[0.2, 0.2, 0.6]",13.253875424200245,37.28813559322034
x605,"('IHAK', 'QUAL', 'DSI')","[0.2, 0.4, 0.4]",13.75642642755357,35.59322033898305
x606,"('IHAK', 'QUAL', 'DSI')","[0.2, 0.6, 0.2]",14.250429313073276,35.59322033898305
x607,"('IHAK', 'QUAL', 'DSI')","[0.4, 0.2, 0.4]",13.478362606912864,38.983050847457626
x608,"('IHAK', 'QUAL', 'DSI')","[0.4, 0.4, 0.2]",13.977072640473676,38.983050847457626
x609,"('IHAK', 'QUAL', 'DSI')","[0.6, 0.2, 0.2]",13.701123797856173,42.3728813559322
x610,"('IHAK', 'QUAL', 'MTUM')","[0.2, 0.2, 0.6]",11.56480405055862,40.67796610169492
x611,"('IHAK', 'QUAL', 'MTUM')","[0.2, 0.4, 0.4]",12.661135032101157,38.983050847457626
x612,"('IHAK', 'QUAL', 'MTUM')","[0.2, 0.6, 0.2]",13.717206052125185,37.28813559322034
x613,"('IHAK', 'QUAL', 'MTUM')","[0.4, 0.2, 0.4]",12.37226439196968,40.67796610169492
x614,"('IHAK', 'QUAL', 'MTUM')","[0.4, 0.4, 0.2]",13.438764151604698,40.67796610169492
x615,"('IHAK', 'QUAL', 'MTUM')","[0.6, 0.2, 0.2]",13.157619374980477,40.67796610169492
x616,"('IHAK', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",12.799915771816073,37.28813559322034
x617,"('IHAK', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",12.857281765548056,37.28813559322034
x618,"('IHAK', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",12.914533778249936,37.28813559322034
x619,"('IHAK', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",13.027944671035518,40.67796610169492
x620,"('IHAK', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",13.084859267143933,40.67796610169492
x621,"('IHAK', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",13.254185862177415,42.3728813559322
x622,"('IHAK', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",11.083033186143432,38.983050847457626
x623,"('IHAK', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",11.726548257665392,38.983050847457626
x624,"('IHAK', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",12.35586547457881,37.28813559322034
x625,"('IHAK', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",11.904049928254757,40.67796610169492
x626,"('IHAK', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",12.529519536624223,38.983050847457626
x627,"('IHAK', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",12.702130307627503,40.67796610169492
x628,"('IHAK', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",11.021989110362295,40.67796610169492
x629,"('IHAK', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",11.60706966500451,40.67796610169492
x630,"('IHAK', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",12.180378031272255,38.983050847457626
x631,"('IHAK', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",11.844743592124928,42.3728813559322
x632,"('IHAK', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",12.413353971337294,40.67796610169492
x633,"('IHAK', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",12.644453991683813,42.3728813559322
x634,"('QUAL', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",14.494837372705739,35.0
x635,"('QUAL', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",14.538320247204961,35.0
x636,"('QUAL', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",14.58173719113356,33.33333333333333
x637,"('QUAL', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",14.925024881442162,33.33333333333333
x638,"('QUAL', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",14.967860945743716,33.33333333333333
x639,"('QUAL', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",15.348866079368072,31.666666666666664
x640,"('QUAL', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",12.753862939520545,36.666666666666664
x641,"('QUAL', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",13.39140349845167,35.0
x642,"('QUAL', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",14.014920141465502,33.33333333333333
x643,"('QUAL', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",13.793853396214661,35.0
x644,"('QUAL', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",14.40871351211146,33.33333333333333
x645,"('QUAL', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",14.797158633374563,31.666666666666664
x646,"('QUAL', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",11.544355473463064,35.96491228070175
x647,"('QUAL', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",11.399677705324684,35.08771929824561
x648,"('QUAL', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",11.253384962454671,36.84210526315789
x649,"('QUAL', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",12.002363027377605,35.96491228070175
x650,"('QUAL', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",11.862667176212383,35.08771929824561
x651,"('QUAL', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",12.444983569383172,35.08771929824561
x652,"('SUSL', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",12.28922087542783,40.0
x653,"('SUSL', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",12.891224141675783,38.333333333333336
x654,"('SUSL', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",13.480653772827367,35.0
x655,"('SUSL', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",12.937228295851089,38.333333333333336
x656,"('SUSL', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",13.525710490773069,35.0
x657,"('SUSL', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",13.570695792619425,35.0
x658,"('TECB', 'IWY', 'USXF', 'XVV')","[0.2, 0.2, 0.2, 0.4]",12.416460037820576,38.63636363636363
x659,"('TECB', 'IWY', 'USXF', 'XVV')","[0.2, 0.2, 0.4, 0.2]",12.618544806021404,38.63636363636363
x660,"('TECB', 'IWY', 'USXF', 'XVV')","[0.2, 0.4, 0.2, 0.2]",12.614861192966487,38.63636363636363
x661,"('TECB', 'IWY', 'USXF', 'XVV')","[0.4, 0.2, 0.2, 0.2]",12.214920639662008,38.63636363636363
x662,"('TECB', 'IWY', 'USXF', 'IHAK')","[0.2, 0.2, 0.2, 0.4]",13.448408590340044,42.5531914893617
x663,"('TECB', 'IWY', 'USXF', 'IHAK')","[0.2, 0.2, 0.4, 0.2]",14.144202031724152,40.42553191489361
x664,"('TECB', 'IWY', 'USXF', 'IHAK')","[0.2, 0.4, 0.2, 0.2]",14.35544809779985,44.680851063829785
x665,"('TECB', 'IWY', 'USXF', 'IHAK')","[0.4, 0.2, 0.2, 0.2]",13.801261998026959,44.680851063829785
x666,"('TECB', 'IWY', 'USXF', 'QUAL')","[0.2, 0.2, 0.2, 0.4]",15.009717471763118,34.04255319148936
x667,"('TECB', 'IWY', 'USXF', 'QUAL')","[0.2, 0.2, 0.4, 0.2]",14.918883776870917,40.42553191489361
x668,"('TECB', 'IWY', 'USXF', 'QUAL')","[0.2, 0.4, 0.2, 0.2]",15.126017757540788,40.42553191489361
x669,"('TECB', 'IWY', 'USXF', 'QUAL')","[0.4, 0.2, 0.2, 0.2]",14.582681720963775,40.42553191489361
x670,"('TECB', 'IWY', 'USXF', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",14.58543479776495,40.42553191489361
x671,"('TECB', 'IWY', 'USXF', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",14.706824258208883,40.42553191489361
x672,"('TECB', 'IWY', 'USXF', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",14.915073136638712,40.42553191489361
x673,"('TECB', 'IWY', 'USXF', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",14.368795643304,40.42553191489361
x674,"('TECB', 'IWY', 'USXF', 'DSI')","[0.2, 0.2, 0.2, 0.4]",14.353527442674995,40.42553191489361
x675,"('TECB', 'IWY', 'USXF', 'DSI')","[0.2, 0.2, 0.4, 0.2]",14.59139958709541,40.42553191489361
x676,"('TECB', 'IWY', 'USXF', 'DSI')","[0.2, 0.4, 0.2, 0.2]",14.800258687342517,40.42553191489361
x677,"('TECB', 'IWY', 'USXF', 'DSI')","[0.4, 0.2, 0.2, 0.2]",14.252371142730592,40.42553191489361
x678,"('TECB', 'IWY', 'USXF', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",12.636884118066405,42.5531914893617
x679,"('TECB', 'IWY', 'USXF', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",13.7477472547193,40.42553191489361
x680,"('TECB', 'IWY', 'USXF', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",13.96114008913929,40.42553191489361
x681,"('TECB', 'IWY', 'USXF', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",13.401288403965573,42.5531914893617
x682,"('TECB', 'IWY', 'XVV', 'IHAK')","[0.2, 0.2, 0.2, 0.4]",11.62204178296724,43.18181818181818
x683,"('TECB', 'IWY', 'XVV', 'IHAK')","[0.2, 0.2, 0.4, 0.2]",11.91876336908968,40.909090909090914
x684,"('TECB', 'IWY', 'XVV', 'IHAK')","[0.2, 0.4, 0.2, 0.2]",12.11951826882216,43.18181818181818
x685,"('TECB', 'IWY', 'XVV', 'IHAK')","[0.4, 0.2, 0.2, 0.2]",11.71481712722764,43.18181818181818
x686,"('TECB', 'IWY', 'XVV', 'QUAL')","[0.2, 0.2, 0.2, 0.4]",13.40496954168482,34.090909090909086
x687,"('TECB', 'IWY', 'XVV', 'QUAL')","[0.2, 0.2, 0.4, 0.2]",12.81338088841495,38.63636363636363
x688,"('TECB', 'IWY', 'XVV', 'QUAL')","[0.2, 0.4, 0.2, 0.2]",13.009931949030108,38.63636363636363
x689,"('TECB', 'IWY', 'XVV', 'QUAL')","[0.4, 0.2, 0.2, 0.2]",12.613733010272465,38.63636363636363
x690,"('TECB', 'IWY', 'XVV', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",12.570027655430582,38.63636363636363
x691,"('TECB', 'IWY', 'XVV', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",12.392091955432871,38.63636363636363
x692,"('TECB', 'IWY', 'XVV', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",12.590607470120707,38.63636363636363
x693,"('TECB', 'IWY', 'XVV', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",12.1904356281203,38.63636363636363
x694,"('TECB', 'IWY', 'XVV', 'DSI')","[0.2, 0.2, 0.2, 0.4]",12.231023470679215,38.63636363636363
x695,"('TECB', 'IWY', 'XVV', 'DSI')","[0.2, 0.2, 0.4, 0.2]",12.222213588502683,38.63636363636363
x696,"('TECB', 'IWY', 'XVV', 'DSI')","[0.2, 0.4, 0.2, 0.2]",12.421528861311891,38.63636363636363
x697,"('TECB', 'IWY', 'XVV', 'DSI')","[0.4, 0.2, 0.2, 0.2]",12.019739503532945,38.63636363636363
x698,"('TECB', 'IWY', 'XVV', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",10.0052442429144,40.909090909090914
x699,"('TECB', 'IWY', 'XVV', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",11.12394873447613,38.63636363636363
x700,"('TECB', 'IWY', 'XVV', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",11.328542642068328,38.63636363636363
x701,"('TECB', 'IWY', 'XVV', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",10.916075921416613,40.909090909090914
x702,"('TECB', 'IWY', 'IHAK', 'QUAL')","[0.2, 0.2, 0.2, 0.4]",14.180122279171137,40.38461538461539
x703,"('TECB', 'IWY', 'IHAK', 'QUAL')","[0.2, 0.2, 0.4, 0.2]",14.229410731434267,42.30769230769231
x704,"('TECB', 'IWY', 'IHAK', 'QUAL')","[0.2, 0.4, 0.2, 0.2]",14.871805342520904,44.230769230769226
x705,"('TECB', 'IWY', 'IHAK', 'QUAL')","[0.4, 0.2, 0.2, 0.2]",14.662842596454562,44.230769230769226
x706,"('TECB', 'IWY', 'IHAK', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",13.716451335895986,42.30769230769231
x707,"('TECB', 'IWY', 'IHAK', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",13.998695000516047,44.230769230769226
x708,"('TECB', 'IWY', 'IHAK', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",14.64538073814332,44.230769230769226
x709,"('TECB', 'IWY', 'IHAK', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",14.435033654460682,44.230769230769226
x710,"('TECB', 'IWY', 'IHAK', 'DSI')","[0.2, 0.2, 0.2, 0.4]",13.676833315782954,40.38461538461539
x711,"('TECB', 'IWY', 'IHAK', 'DSI')","[0.2, 0.2, 0.4, 0.2]",13.97905476491661,42.30769230769231
x712,"('TECB', 'IWY', 'IHAK', 'DSI')","[0.2, 0.4, 0.2, 0.2]",14.626107497879115,44.230769230769226
x713,"('TECB', 'IWY', 'IHAK', 'DSI')","[0.4, 0.2, 0.2, 0.2]",14.415642027908815,44.230769230769226
x714,"('TECB', 'IWY', 'IHAK', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",12.566368283317209,46.15384615384615
x715,"('TECB', 'IWY', 'IHAK', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",13.433267124251813,44.230769230769226
x716,"('TECB', 'IWY', 'IHAK', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",14.090626547765472,46.15384615384615
x717,"('TECB', 'IWY', 'IHAK', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",13.876836844017815,44.230769230769226
x718,"('TECB', 'IWY', 'QUAL', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",13.666417154777832,38.46153846153847
x719,"('TECB', 'IWY', 'QUAL', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",13.899378745730884,36.53846153846153
x720,"('TECB', 'IWY', 'QUAL', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",14.596686428335959,40.38461538461539
x721,"('TECB', 'IWY', 'QUAL', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",14.386040071218687,40.38461538461539
x722,"('TECB', 'IWY', 'QUAL', 'DSI')","[0.2, 0.2, 0.2, 0.4]",13.626740930023429,40.38461538461539
x723,"('TECB', 'IWY', 'QUAL', 'DSI')","[0.2, 0.2, 0.4, 0.2]",13.87968134531079,36.53846153846153
x724,"('TECB', 'IWY', 'QUAL', 'DSI')","[0.2, 0.4, 0.2, 0.2]",14.577385866015312,40.38461538461539
x725,"('TECB', 'IWY', 'QUAL', 'DSI')","[0.4, 0.2, 0.2, 0.2]",14.36662073470667,40.38461538461539
x726,"('TECB', 'IWY', 'QUAL', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",12.514608001838301,40.38461538461539
x727,"('TECB', 'IWY', 'QUAL', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",13.332287855810776,38.46153846153847
x728,"('TECB', 'IWY', 'QUAL', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",14.041137769091506,40.38461538461539
x729,"('TECB', 'IWY', 'QUAL', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",13.827037395512809,40.38461538461539
x730,"('TECB', 'IWY', 'SUSL', 'DSI')","[0.2, 0.2, 0.2, 0.4]",13.39190249096558,40.38461538461539
x731,"('TECB', 'IWY', 'SUSL', 'DSI')","[0.2, 0.2, 0.4, 0.2]",13.411883645012823,40.38461538461539
x732,"('TECB', 'IWY', 'SUSL', 'DSI')","[0.2, 0.4, 0.2, 0.2]",14.349007609587572,40.38461538461539
x733,"('TECB', 'IWY', 'SUSL', 'DSI')","[0.4, 0.2, 0.2, 0.2]",14.136830402503886,40.38461538461539
x734,"('TECB', 'IWY', 'SUSL', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",12.271905993165344,42.30769230769231
x735,"('TECB', 'IWY', 'SUSL', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",12.856846912824604,40.38461538461539
x736,"('TECB', 'IWY', 'SUSL', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",13.809144323207946,40.38461538461539
x737,"('TECB', 'IWY', 'SUSL', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",13.593579717063564,42.30769230769231
x738,"('TECB', 'IWY', 'DSI', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",12.251240243209981,42.30769230769231
x739,"('TECB', 'IWY', 'DSI', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",12.816213263948772,40.38461538461539
x740,"('TECB', 'IWY', 'DSI', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",13.789394797596067,40.38461538461539
x741,"('TECB', 'IWY', 'DSI', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",13.573704939402088,42.30769230769231
x742,"('TECB', 'USXF', 'XVV', 'IHAK')","[0.2, 0.2, 0.2, 0.4]",11.625813409606046,40.909090909090914
x743,"('TECB', 'USXF', 'XVV', 'IHAK')","[0.2, 0.2, 0.4, 0.2]",11.922508391113173,38.63636363636363
x744,"('TECB', 'USXF', 'XVV', 'IHAK')","[0.2, 0.4, 0.2, 0.2]",12.126972274688441,38.63636363636363
x745,"('TECB', 'USXF', 'XVV', 'IHAK')","[0.4, 0.2, 0.2, 0.2]",11.718580407608826,40.909090909090914
x746,"('TECB', 'USXF', 'XVV', 'QUAL')","[0.2, 0.2, 0.2, 0.4]",13.408585117464057,34.090909090909086
x747,"('TECB', 'USXF', 'XVV', 'QUAL')","[0.2, 0.2, 0.4, 0.2]",12.817047242187197,36.36363636363637
x748,"('TECB', 'USXF', 'XVV', 'QUAL')","[0.2, 0.4, 0.2, 0.2]",13.017230384791723,36.36363636363637
x749,"('TECB', 'USXF', 'XVV', 'QUAL')","[0.4, 0.2, 0.2, 0.2]",12.6174167217304,36.36363636363637
x750,"('TECB', 'USXF', 'XVV', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",12.5737151817664,36.36363636363637
x751,"('TECB', 'USXF', 'XVV', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",12.395795069315785,36.36363636363637
x752,"('TECB', 'USXF', 'XVV', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",12.597978607061044,36.36363636363637
x753,"('TECB', 'USXF', 'XVV', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",12.194156517253596,36.36363636363637
x754,"('TECB', 'USXF', 'XVV', 'DSI')","[0.2, 0.2, 0.2, 0.4]",12.23474077273108,36.36363636363637
x755,"('TECB', 'USXF', 'XVV', 'DSI')","[0.2, 0.2, 0.4, 0.2]",12.225931668752143,36.36363636363637
x756,"('TECB', 'USXF', 'XVV', 'DSI')","[0.2, 0.4, 0.2, 0.2]",12.42892959433024,36.36363636363637
x757,"('TECB', 'USXF', 'XVV', 'DSI')","[0.4, 0.2, 0.2, 0.2]",12.02347553069587,36.36363636363637
x758,"('TECB', 'USXF', 'XVV', 'MTUM')","[0.2, 0.2, 0.2, 0.4]",10.00916549846551,38.63636363636363
x759,"('TECB', 'USXF', 'XVV', 'MTUM')","[0.2, 0.2, 0.4, 0.2]",11.127765608527351,36.36363636363637
x760,"('TECB', 'USXF', 'XVV', 'MTUM')","[0.2, 0.4, 0.2, 0.2]",11.336138693833565,36.36363636363637
x761,"('TECB', 'USXF', 'XVV', 'MTUM')","[0.4, 0.2, 0.2, 0.2]",10.919911899730362,38.63636363636363
x762,"('TECB', 'USXF', 'IHAK', 'QUAL')","[0.2, 0.2, 0.2, 0.4]",14.117876926339745,38.297872340425535
x763,"('TECB', 'USXF', 'IHAK', 'QUAL')","[0.2, 0.2, 0.4, 0.2]",13.327010270036709,42.5531914893617
x764,"('TECB', 'USXF', 'IHAK', 'QUAL')","[0.2, 0.4, 0.2, 0.2]",14.024953907709637,40.42553191489361
x765,"('TECB', 'USXF', 'IHAK', 'QUAL')","[0.4, 0.2, 0.2, 0.2]",13.680960551508647,40.42553191489361
x766,"('TECB', 'USXF', 'IHAK', 'SUSL')","[0.2, 0.2, 0.2, 0.4]",13.68377780324237,40.42553191489361
x767,"('TECB', 'USXF', 'IHAK', 'SUSL')","[0.2, 0.2, 0.4, 0.2]",13.106111814359277,42.5531914893617
x768,"('TECB', 'USXF', 'IHAK', 'SUSL')","[0.2, 0.4, 0.2, 0.2]",13.807990726739682,40.42553191489361
x769,"('TECB', 'USXF', 'IHAK', 'SUSL')","[0.4, 0.2, 0.2, 0.2]",13.46206970762136,42.5531914893617
